run_id,dataset,modality,task,model,seed,task_type,metric,value,ci95_low,ci95_high,sample_count
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),3,binary_classification,Balanced Accuracy,0.8200000000000001,0.7249305555555555,0.9,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),3,binary_classification,AUROC,0.9753846153846154,0.9207739179156744,1.0,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),3,binary_classification,AUPRC,0.9775438596491227,0.9186111847583948,1.0,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),3,binary_classification,ECE,0.331910756898777,0.26688429666104957,0.3839749740632529,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),3,binary_classification,Brier Score,0.20608769235096816,0.19878294454155748,0.21280303140680115,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),4,binary_classification,Macro-F1,0.8504208935894668,0.7658256626788645,0.9215086646279307,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),4,binary_classification,Balanced Accuracy,0.8200000000000001,0.7249305555555555,0.9,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),4,binary_classification,AUROC,0.9753846153846154,0.9207739179156744,1.0,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),4,binary_classification,AUPRC,0.9775438596491227,0.9186111847583948,1.0,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),4,binary_classification,ECE,0.331910756898777,0.26688429666104957,0.3839749740632529,77
cmdc_protocol_all_questions_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (all_questions),4,binary_classification,Brier Score,0.20608769235096816,0.19878294454155748,0.21280303140680115,77
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),0,severity_regression,CCC,-0.07849986432127173,-0.14290028650681905,0.0037843930092794657,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),0,severity_regression,MAE,3.7138779512543247,2.9851412686710765,4.577938774143958,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),0,severity_regression,RMSE,4.371880948657623,3.5788885320812356,5.163467132775024,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),0,severity_regression,Spearman,-0.3640953779515428,-0.7053521857838922,0.10301893229598057,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),1,severity_regression,CCC,-0.07849986432127173,-0.14290028650681905,0.0037843930092794657,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),1,severity_regression,MAE,3.7138779512543247,2.9851412686710765,4.577938774143958,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),1,severity_regression,RMSE,4.371880948657623,3.5788885320812356,5.163467132775024,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),1,severity_regression,Spearman,-0.3640953779515428,-0.7053521857838922,0.10301893229598057,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),2,severity_regression,CCC,-0.07849986432127173,-0.14290028650681905,0.0037843930092794657,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),2,severity_regression,MAE,3.7138779512543247,2.9851412686710765,4.577938774143958,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),2,severity_regression,RMSE,4.371880948657623,3.5788885320812356,5.163467132775024,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),2,severity_regression,Spearman,-0.3640953779515428,-0.7053521857838922,0.10301893229598057,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),3,severity_regression,CCC,-0.07849986432127173,-0.14290028650681905,0.0037843930092794657,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),3,severity_regression,MAE,3.7138779512543247,2.9851412686710765,4.577938774143958,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),3,severity_regression,RMSE,4.371880948657623,3.5788885320812356,5.163467132775024,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),3,severity_regression,Spearman,-0.3640953779515428,-0.7053521857838922,0.10301893229598057,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),4,severity_regression,CCC,-0.07849986432127173,-0.14290028650681905,0.0037843930092794657,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),4,severity_regression,MAE,3.7138779512543247,2.9851412686710765,4.577938774143958,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),4,severity_regression,RMSE,4.371880948657623,3.5788885320812356,5.163467132775024,25
cmdc_protocol_all_questions_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (all_questions),4,severity_regression,Spearman,-0.3640953779515428,-0.7053521857838922,0.10301893229598057,25
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),0,severity_regression,CCC,0.05284961351681713,0.03958029110196645,0.06511618267681524,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),0,severity_regression,MAE,6.4280737027340535,5.673517496148403,7.097963436415036,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),0,severity_regression,RMSE,7.434161512254788,6.50843157048114,8.210221021203612,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),0,severity_regression,Spearman,0.5798400391611664,0.3851648791960552,0.7141491362862116,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),1,severity_regression,CCC,0.05284961351681713,0.03958029110196645,0.06511618267681524,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),1,severity_regression,MAE,6.4280737027340535,5.673517496148403,7.097963436415036,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),1,severity_regression,RMSE,7.434161512254788,6.50843157048114,8.210221021203612,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),1,severity_regression,Spearman,0.5798400391611664,0.3851648791960552,0.7141491362862116,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),2,severity_regression,CCC,0.05284961351681713,0.03958029110196645,0.06511618267681524,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),2,severity_regression,MAE,6.4280737027340535,5.673517496148403,7.097963436415036,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),2,severity_regression,RMSE,7.434161512254788,6.50843157048114,8.210221021203612,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),2,severity_regression,Spearman,0.5798400391611664,0.3851648791960552,0.7141491362862116,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),3,severity_regression,CCC,0.05284961351681713,0.03958029110196645,0.06511618267681524,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),3,severity_regression,MAE,6.4280737027340535,5.673517496148403,7.097963436415036,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),3,severity_regression,RMSE,7.434161512254788,6.50843157048114,8.210221021203612,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),3,severity_regression,Spearman,0.5798400391611664,0.3851648791960552,0.7141491362862116,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),4,severity_regression,CCC,0.05284961351681713,0.03958029110196645,0.06511618267681524,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),4,severity_regression,MAE,6.4280737027340535,5.673517496148403,7.097963436415036,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),4,severity_regression,RMSE,7.434161512254788,6.50843157048114,8.210221021203612,77
cmdc_protocol_all_questions_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (all_questions),4,severity_regression,Spearman,0.5798400391611664,0.3851648791960552,0.7141491362862116,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),0,binary_classification,Macro-F1,0.7424749163879598,0.6223777623572115,0.845564414137271,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),0,binary_classification,Balanced Accuracy,0.7207692307692308,0.6272647947842116,0.8215681818181818,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),0,binary_classification,AUROC,0.8338461538461538,0.7124770197335132,0.9396265833919775,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),0,binary_classification,AUPRC,0.7247155970742927,0.5471216610046845,0.9196192494306504,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),0,binary_classification,ECE,0.24479507607075565,0.1675544280783269,0.3201369544517557,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),0,binary_classification,Brier Score,0.20895426209277973,0.19520695157125503,0.222398137197337,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),1,binary_classification,Macro-F1,0.7424749163879598,0.6223777623572115,0.845564414137271,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),1,binary_classification,Balanced Accuracy,0.7207692307692308,0.6272647947842116,0.8215681818181818,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),1,binary_classification,AUROC,0.8338461538461538,0.7124770197335132,0.9396265833919775,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),1,binary_classification,AUPRC,0.7247155970742927,0.5471216610046845,0.9196192494306504,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),1,binary_classification,ECE,0.24479507607075565,0.1675544280783269,0.3201369544517557,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),1,binary_classification,Brier Score,0.20895426209277973,0.19520695157125503,0.222398137197337,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),2,binary_classification,Macro-F1,0.7424749163879598,0.6223777623572115,0.845564414137271,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),2,binary_classification,Balanced Accuracy,0.7207692307692308,0.6272647947842116,0.8215681818181818,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),2,binary_classification,AUROC,0.8338461538461538,0.7124770197335132,0.9396265833919775,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),2,binary_classification,AUPRC,0.7247155970742927,0.5471216610046845,0.9196192494306504,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),2,binary_classification,ECE,0.24479507607075565,0.1675544280783269,0.3201369544517557,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),2,binary_classification,Brier Score,0.20895426209277973,0.19520695157125503,0.222398137197337,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),3,binary_classification,Macro-F1,0.7424749163879598,0.6223777623572115,0.845564414137271,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),3,binary_classification,Balanced Accuracy,0.7207692307692308,0.6272647947842116,0.8215681818181818,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),3,binary_classification,AUROC,0.8338461538461538,0.7124770197335132,0.9396265833919775,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),3,binary_classification,AUPRC,0.7247155970742927,0.5471216610046845,0.9196192494306504,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),3,binary_classification,ECE,0.24479507607075565,0.1675544280783269,0.3201369544517557,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),3,binary_classification,Brier Score,0.20895426209277973,0.19520695157125503,0.222398137197337,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),4,binary_classification,Macro-F1,0.7424749163879598,0.6223777623572115,0.845564414137271,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),4,binary_classification,Balanced Accuracy,0.7207692307692308,0.6272647947842116,0.8215681818181818,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),4,binary_classification,AUROC,0.8338461538461538,0.7124770197335132,0.9396265833919775,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),4,binary_classification,AUPRC,0.7247155970742927,0.5471216610046845,0.9196192494306504,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),4,binary_classification,ECE,0.24479507607075565,0.1675544280783269,0.3201369544517557,77
cmdc_protocol_q01_only_binary_tfidf_logistic,CMDC,Text,MDD classification,TF-IDF + Logistic (q01_only),4,binary_classification,Brier Score,0.20895426209277973,0.19520695157125503,0.222398137197337,77
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),0,severity_regression,CCC,-0.05137371643116235,-0.1503952093450826,0.051344495012327546,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),0,severity_regression,MAE,3.667141165996107,2.955650708514376,4.51926094255759,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),0,severity_regression,RMSE,4.324117363363587,3.5259210862641557,5.102795447370624,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),0,severity_regression,Spearman,-0.23475078451170522,-0.6501588531593288,0.2897789963654757,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),1,severity_regression,CCC,-0.05137371643116235,-0.1503952093450826,0.051344495012327546,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),1,severity_regression,MAE,3.667141165996107,2.955650708514376,4.51926094255759,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),1,severity_regression,RMSE,4.324117363363587,3.5259210862641557,5.102795447370624,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),1,severity_regression,Spearman,-0.23475078451170522,-0.6501588531593288,0.2897789963654757,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),2,severity_regression,CCC,-0.05137371643116235,-0.1503952093450826,0.051344495012327546,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),2,severity_regression,MAE,3.667141165996107,2.955650708514376,4.51926094255759,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),2,severity_regression,RMSE,4.324117363363587,3.5259210862641557,5.102795447370624,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),2,severity_regression,Spearman,-0.23475078451170522,-0.6501588531593288,0.2897789963654757,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),3,severity_regression,CCC,-0.05137371643116235,-0.1503952093450826,0.051344495012327546,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),3,severity_regression,MAE,3.667141165996107,2.955650708514376,4.51926094255759,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),3,severity_regression,RMSE,4.324117363363587,3.5259210862641557,5.102795447370624,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),3,severity_regression,Spearman,-0.23475078451170522,-0.6501588531593288,0.2897789963654757,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),4,severity_regression,CCC,-0.05137371643116235,-0.1503952093450826,0.051344495012327546,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),4,severity_regression,MAE,3.667141165996107,2.955650708514376,4.51926094255759,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),4,severity_regression,RMSE,4.324117363363587,3.5259210862641557,5.102795447370624,25
cmdc_protocol_q01_only_hamd17_tfidf_ridge,CMDC,Text,HAMD-17 regression,TF-IDF + Ridge (q01_only),4,severity_regression,Spearman,-0.23475078451170522,-0.6501588531593288,0.2897789963654757,25
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),0,severity_regression,CCC,0.05104259461729299,0.03302535449418361,0.07673578846651219,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),0,severity_regression,MAE,6.411088255880319,5.656160689741122,7.074334388456344,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),0,severity_regression,RMSE,7.450556514583733,6.4992319357339445,8.200235581890064,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),0,severity_regression,Spearman,0.3417253674686225,0.16475555169840528,0.5243221654350685,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),1,severity_regression,CCC,0.05104259461729299,0.03302535449418361,0.07673578846651219,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),1,severity_regression,MAE,6.411088255880319,5.656160689741122,7.074334388456344,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),1,severity_regression,RMSE,7.450556514583733,6.4992319357339445,8.200235581890064,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),1,severity_regression,Spearman,0.3417253674686225,0.16475555169840528,0.5243221654350685,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),2,severity_regression,CCC,0.05104259461729299,0.03302535449418361,0.07673578846651219,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),2,severity_regression,MAE,6.411088255880319,5.656160689741122,7.074334388456344,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),2,severity_regression,RMSE,7.450556514583733,6.4992319357339445,8.200235581890064,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),2,severity_regression,Spearman,0.3417253674686225,0.16475555169840528,0.5243221654350685,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),3,severity_regression,CCC,0.05104259461729299,0.03302535449418361,0.07673578846651219,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),3,severity_regression,MAE,6.411088255880319,5.656160689741122,7.074334388456344,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),3,severity_regression,RMSE,7.450556514583733,6.4992319357339445,8.200235581890064,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),3,severity_regression,Spearman,0.3417253674686225,0.16475555169840528,0.5243221654350685,77
cmdc_protocol_q01_only_phq9_tfidf_ridge,CMDC,Text,PHQ-9 regression,TF-IDF + Ridge (q01_only),4,severity_regression,CCC,0.05104259461729299,0.03302535449418361,0.07673578846651219,77
