run_id,dataset,modality,task,model,seed,task_type,metric,value,ci95_low,ci95_high,sample_count
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,3,severity_regression,MAE,3.1483338927877282,,,175
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,3,severity_regression,RMSE,4.206151689604053,,,175
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,3,severity_regression,Spearman,0.12599918154529344,,,175
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,4,severity_regression,CCC,0.05234757506217223,,,175
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,4,severity_regression,MAE,3.1417882166001805,,,175
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,4,severity_regression,RMSE,4.264112379005247,,,175
mpdd_audio_phq9_wavlm_linear,MPDD-AVG-2026,Audio,PHQ-9 regression,WavLM frozen embedding + linear,4,severity_regression,Spearman,0.15392757097267343,,,175
mpdd_audio_severity_wavlm_mlp,MPDD-AVG-2026,Audio,ordinal severity prediction,WavLM frozen embedding + MLP,0,ordinal_prediction,QWK,0.15264569617166546,,,175
mpdd_audio_severity_wavlm_mlp,MPDD-AVG-2026,Audio,ordinal severity prediction,WavLM frozen embedding + MLP,0,ordinal_prediction,Ordinal MAE,0.6,,,175
mpdd_audio_severity_wavlm_mlp,MPDD-AVG-2026,Audio,ordinal severity prediction,WavLM frozen embedding + MLP,0,ordinal_prediction,Macro-F1,0.38270628700193554,,,175
